id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
11,VBD_npp_d20200605_t1545064_x1346182E_y073365S_l0028_s0707_v23,2020-08-04 16:36:51,-7.336473,134.618164,35.7897,2020-06-05 15:45:06,2020-06-06 00:45:06,28,707,0.369768,8,18913,0.707321,0.327802,0.74828,0.4,0.871797,0.75,0.286278,0.0001,0.000347596,999999,-2.177016e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.456689,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,161.263,34.0397,56.595,99.9385,18.9703,-138.516
12,VBD_npp_d20200605_t1545189_x1393986E_y089017S_l0137_s1443_v23,2020-08-04 16:36:51,-8.901685,139.398605,21.041,2020-06-05 15:45:18,2020-06-06 00:45:18,137,1443,0.305537,7,2209,0.335702,0.325341,0.817366,0.4,0.489283,0.75,0.280457,0.0001,0.0169028,999999,-1.715137e-01,3,,,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.353,46.4229,31.7638,99.4141,21.4757,-127.013
13,VBD_npp_d20200605_t1545189_x1394064E_y088961S_l0136_s1444_v23,2020-08-04 16:36:51,-8.896095,139.406448,42.1575,2020-06-05 15:45:18,2020-06-06 00:45:18,136,1444,0.383141,1,2529,0.532396,0.369913,0.817366,0.4,0.770862,0.75,0.280436,0.0001,0.0168871,999999,-3.959480e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.344,46.4252,31.7189,99.5096,21.4855,-127.013
14,VBD_npp_d20200605_t1545189_x1394018E_y089230S_l0140_s1444_v23,2020-08-04 16:36:51,-8.922961,139.401825,69.435,2020-06-05 15:45:18,2020-06-06 00:45:18,140,1444,0.388191,1,2529,0.924422,0.340032,0.775245,0.4,0.920875,0.75,0.280474,0.0001,0.0171572,999999,-2.454864e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.366,46.4692,31.7201,99.1229,21.4653,-126.964
15,VBD_npp_d20200605_t1545171_x1394344E_y088135S_l0123_s1445_v23,2020-08-04 16:36:51,-8.813458,139.434372,50.1678,2020-06-05 15:45:17,2020-06-06 00:45:17,123,1445,0.343308,2,2465,0.520392,0.304035,0.786213,0.4,0.715052,0.75,0.280301,0.0001,0.0170207,999999,-6.423188e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.272,46.3007,31.6771,99.2054,21.5527,-127.155
16,VBD_npp_d20200605_t1545171_x1394376E_y088347S_l0126_s1446_v23,2020-08-04 16:36:51,-8.834710,139.437607,43.4042,2020-06-05 15:45:17,2020-06-06 00:45:17,126,1446,0.380082,2,2465,0.51592,0.321345,0.786213,0.4,0.745477,0.75,0.280318,0.0001,0.0172762,999999,-1.513941e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.285,46.3466,31.6339,98.9132,21.5423,-127.107
17,VBD_npp_d20200605_t1545189_x1394210E_y088916S_l0135_s1446_v23,2020-08-04 16:36:51,-8.891642,139.420990,30.8898,2020-06-05 15:45:18,2020-06-06 00:45:18,135,1446,0.346366,2,2465,0.37279,0.306827,0.817366,0.4,0.676517,0.75,0.280403,0.0001,0.0169225,999999,-7.829113e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.33,46.4406,31.6292,99.6043,21.4998,-127.003
18,VBD_npp_d20200605_t1545171_x1394420E_y088492S_l0128_s1447_v23,2020-08-04 16:36:51,-8.849236,139.441971,27.8132,2020-06-05 15:45:17,2020-06-06 00:45:17,128,1447,0.392673,2,2465,0.441268,0.280825,0.837971,0.4,0.735532,0.75,0.280325,0.0001,0.0174647,999999,5.263478e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.292,46.3817,31.5905,98.7173,21.5369,-127.071
19,VBD_npp_d20200605_t1545171_x1394691E_y087710S_l0116_s1449_v23,2020-08-04 16:36:51,-8.771005,139.469147,53.1801,2020-06-05 15:45:17,2020-06-06 00:45:17,116,1449,0.389685,2,2465,0.445805,0.327401,0.719343,0.4,0.448889,0.75,0.280189,0.0001,0.0167498,999999,-1.818879e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.218,46.277,31.4973,99.8807,21.6066,-127.194
20,VBD_npp_d20200605_t1545189_x1394445E_y088749S_l0132_s1449_v23,2020-08-04 16:36:51,-8.874920,139.444473,145.564,2020-06-05 15:45:18,2020-06-06 00:45:18,132,1449,0.356396,1,2529,0.897571,0.300844,0.836419,0.4,0.90119,0.75,0.28034,0.0001,0.0168719,999999,-4.816469e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.302,46.4472,31.4951,99.8933,21.5289,-127.005
21,VBD_npp_d20200605_t1545171_x1394631E_y088458S_l0127_s1450_v23,2020-08-04 16:36:51,-8.845842,139.463135,40.6939,2020-06-05 15:45:17,2020-06-06 00:45:17,127,1450,0.389258,1,2529,0.594046,0.253432,0.837971,0.4,0.839065,0.75,0.280281,0.0001,0.0175536,999999,1.905651e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.274,46.41,31.4556,98.8085,21.5559,-127.048
22,VBD_npp_d20200605_t1545189_x1394601E_y088638S_l0130_s1451_v23,2020-08-04 16:36:51,-8.863791,139.460083,30.3529,2020-06-05 15:45:18,2020-06-06 00:45:18,130,1451,0.394309,1,2529,0.438541,0.296357,0.823809,0.4,0.75457,0.75,0.280298,0.0001,0.0168365,999999,-2.557173e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.283,46.4516,31.4062,100.087,21.5482,-127.006
23,VBD_npp_d20200605_t1545189_x1394578E_y088772S_l0132_s1451_v23,2020-08-04 16:36:51,-8.877188,139.457779,41.2741,2020-06-05 15:45:18,2020-06-06 00:45:18,132,1451,0.39253,1,2529,0.473228,0.291907,0.813845,0.4,0.787107,0.75,0.280317,0.0001,0.0169734,999999,-3.166005e-03,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.294,46.4735,31.4057,99.8921,21.5382,-126.982
24,VBD_npp_d20200605_t1545153_x1395050E_y087238S_l0108_s1452_v23,2020-08-04 16:36:51,-8.723771,139.504990,22.7296,2020-06-05 15:45:15,2020-06-06 00:45:15,108,1452,0.330575,2,2465,0.377567,0.372871,0.653138,0.4,0.696383,0.75,0.280078,0.0001,0.0173276,999999,-4.108410e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.165,46.2341,31.3641,99.0897,21.6586,-127.25
25,VBD_npp_d20200605_t1545189_x1394679E_y088582S_l0129_s1452_v23,2020-08-04 16:36:51,-8.858232,139.467880,81.6502,2020-06-05 15:45:18,2020-06-06 00:45:18,129,1452,0.391037,1,2529,0.78033,0.288388,0.823809,0.4,0.910325,0.75,0.280277,0.0001,0.0168183,999999,1.455241e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.274,46.4538,31.3619,100.185,21.5579,-127.007
26,VBD_npp_d20200605_t1545171_x1394819E_y088558S_l0128_s1453_v23,2020-08-04 16:36:51,-8.855840,139.481949,43.0117,2020-06-05 15:45:17,2020-06-06 00:45:17,128,1453,0.392673,1,2529,0.535131,0.259795,0.823809,0.4,0.798807,0.75,0.280256,0.0001,0.0177796,999999,1.585261e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.267,46.4601,31.3222,98.7048,21.5649,-127.002
27,VBD_npp_d20200605_t1545189_x1394734E_y088661S_l0130_s1453_v23,2020-08-04 16:36:51,-8.866065,139.473358,68.769,2020-06-05 15:45:18,2020-06-06 00:45:18,130,1453,0.391677,1,2529,0.688334,0.269492,0.823809,0.4,0.858101,0.75,0.280275,0.0001,0.0169371,999999,1.096991e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.275,46.4778,31.3168,100.087,21.5575,-126.983
28,VBD_npp_d20200605_t1545189_x1394754E_y088940S_l0134_s1454_v23,2020-08-04 16:36:51,-8.893961,139.475418,65.2247,2020-06-05 15:45:18,2020-06-06 00:45:18,134,1454,0.375601,2,2465,0.462927,0.337632,0.813845,0.4,0.639722,0.75,0.280301,0.0001,0.0172633,999999,-2.334041e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.293,46.5347,31.2714,99.6945,21.5421,-126.923
29,VBD_npp_d20200605_t1545189_x1394855E_y088750S_l0131_s1455_v23,2020-08-04 16:36:51,-8.875023,139.485489,25.2415,2020-06-05 15:45:18,2020-06-06 00:45:18,131,1455,0.351986,2,2209,0.294822,0.292728,0.763101,0.4,0.612351,0.75,0.280261,0.0001,0.0171067,999999,-7.300750e-03,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20200605_t1545044_e1546286_b44595_c20200605170411316586_nobc_ops.h5,GDNBO_npp_d20200605_t1545044_e1546286_b44595_c20200605170411306328_nobc_ops.h5,SVI04_npp_d20200605_t1545044_e1546286_b44595_c20200605170414092232_nobc_ops.dspace_rad,VNFF_npp_d20200605_t1545044_e1546286_b44595_v30.csv,eez_v9.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20170721.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-6.265801;-8.663991;-10.543951;-15.449615;-13.673218;-11.096039,129.808777;143.590088;157.422943;156.580246;142.444733;128.459244,npp_d20200605_t1543390_e1545031_b44595;npp_d20200605_t1545044_e1546286_b44595;npp_d20200605_t1546298_e1547540_b44595;npp_d20200605_t1547552_e1549194_b44595,159.273,46.5149,31.2271,99.9879,21.5617,-126.948
